"","tweet number","date","word"
"5501",5501,"Nov 3","steal"
"5502",5502,"Nov 3","the"
"5503",5503,"Nov 3","election"
"5504",5504,"Nov 3","isn’t"
"5505",5505,"Nov 3","that"
"5506",5506,"Nov 3","what"
"5507",5507,"Nov 3","russia"
"5508",5508,"Nov 3","did"
"5509",5509,"Nov 3","lake"
"5510",5510,"Nov 3","okeechobee"
"5511",5511,"Nov 3","and"
"5512",5512,"Nov 3","all"
"5513",5513,"Nov 3","of"
"5514",5514,"Nov 3","the"
"5515",5515,"Nov 3","hurricane"
"5516",5516,"Nov 3","money"
"5517",5517,"Nov 3","were"
"5518",5518,"Nov 3","a"
"5519",5519,"Nov 3","passion"
"5520",5520,"Nov 3","for"
"5521",5521,"Nov 3","rick"
"5522",5522,"Nov 3","scott"
"5523",5523,"Nov 3","who"
"5524",5524,"Nov 3","called"
"5525",5525,"Nov 3","endlessly"
"5526",5526,"Nov 3","on"
"5527",5527,"Nov 3","behalf"
"5528",5528,"Nov 3","of"
"5529",5529,"Nov 3","the"
"5530",5530,"Nov 3","people"
"5531",5531,"Nov 3","of"
"5532",5532,"Nov 3","florida"
"5533",5533,"Nov 3","vote"
"5534",5534,"Nov 3","scottforflorida"
"5535",5535,"Nov 3","in"
"5536",5536,"Nov 3","all"
"5537",5537,"Nov 3","the"
"5538",5538,"Nov 3","time"
"5539",5539,"Nov 3","i’ve"
"5540",5540,"Nov 3","been"
"5541",5541,"Nov 3","president"
"5542",5542,"Nov 3","almost"
"5543",5543,"Nov 3","two"
"5544",5544,"Nov 3","years"
"5545",5545,"Nov 3","never"
"5546",5546,"Nov 3","once"
"5547",5547,"Nov 3","did"
"5548",5548,"Nov 3","senator"
"5549",5549,"Nov 3","bill"
"5550",5550,"Nov 3","nelson"
"5551",5551,"Nov 3","call"
"5552",5552,"Nov 3","me"
"5553",5553,"Nov 3","to"
"5554",5554,"Nov 3","ask"
"5555",5555,"Nov 3","for"
"5556",5556,"Nov 3","help"
"5557",5557,"Nov 3","for"
"5558",5558,"Nov 3","the"
"5559",5559,"Nov 3","great"
"5560",5560,"Nov 3","state"
"5561",5561,"Nov 3","of"
"5562",5562,"Nov 3","florida"
"5563",5563,"Nov 3","i"
"5564",5564,"Nov 3","never"
"5565",5565,"Nov 3","see"
"5566",5566,"Nov 3","him"
"5567",5567,"Nov 3","until"
"5568",5568,"Nov 3","election"
"5569",5569,"Nov 3","time"
"5570",5570,"Nov 3","another"
"5571",5571,"Nov 3","fantastic"
"5572",5572,"Nov 3","magarally"
"5573",5573,"Nov 3","tonight"
"5574",5574,"Nov 3","in"
"5575",5575,"Nov 3","the"
"5576",5576,"Nov 3","great"
"5577",5577,"Nov 3","state"
"5578",5578,"Nov 3","of"
"5579",5579,"Nov 3","florida"
"5580",5580,"Nov 3","in"
"5581",5581,"Nov 3","just"
"5582",5582,"Nov 3","3"
"5583",5583,"Nov 3","days"
"5584",5584,"Nov 3","the"
"5585",5585,"Nov 3","people"
"5586",5586,"Nov 3","of"
"5587",5587,"Nov 3","florida"
"5588",5588,"Nov 3","are"
"5589",5589,"Nov 3","going"
"5590",5590,"Nov 3","to"
"5591",5591,"Nov 3","elect"
"5592",5592,"Nov 3","scottforflorida"
"5593",5593,"Nov 3","and"
"5594",5594,"Nov 3","rondesantisfl"
"5595",5595,"Nov 3","to"
"5596",5596,"Nov 3","protect"
"5597",5597,"Nov 3","your"
"5598",5598,"Nov 3","jobs"
"5599",5599,"Nov 3","defend"
"5600",5600,"Nov 3","your"
"5601",5601,"Nov 3","borders"
"5602",5602,"Nov 3","and"
"5603",5603,"Nov 3","continue"
"5604",5604,"Nov 3","making"
"5605",5605,"Nov 3","america"
"5606",5606,"Nov 3","great"
"5607",5607,"Nov 3","again"
"5608",5608,"Nov 3","http"
"5609",5609,"Nov 3","vote.gop"
"5610",5610,"Nov 3","pic.twitter.com"
"5611",5611,"Nov 3","ss78uyafog"
"5612",5612,"Nov 4","thank"
"5613",5613,"Nov 4","you"
"5614",5614,"Nov 4","macon"
"5615",5615,"Nov 4","georgia"
"5616",5616,"Nov 4","get"
"5617",5617,"Nov 4","out"
"5618",5618,"Nov 4","on"
"5619",5619,"Nov 4","tuesday"
"5620",5620,"Nov 4","november"
"5621",5621,"Nov 4","6th"
"5622",5622,"Nov 4","and"
"5623",5623,"Nov 4","vote"
"5624",5624,"Nov 4","for"
"5625",5625,"Nov 4","briankempga"
"5626",5626,"Nov 4","as"
"5627",5627,"Nov 4","your"
"5628",5628,"Nov 4","next"
"5629",5629,"Nov 4","governor"
"5630",5630,"Nov 4","to"
"5631",5631,"Nov 4","protect"
"5632",5632,"Nov 4","your"
"5633",5633,"Nov 4","jobs"
"5634",5634,"Nov 4","defend"
"5635",5635,"Nov 4","your"
"5636",5636,"Nov 4","borders"
"5637",5637,"Nov 4","fight"
"5638",5638,"Nov 4","for"
"5639",5639,"Nov 4","your"
"5640",5640,"Nov 4","values"
"5641",5641,"Nov 4","and"
"5642",5642,"Nov 4","continue"
"5643",5643,"Nov 4","making"
"5644",5644,"Nov 4","america"
"5645",5645,"Nov 4","great"
"5646",5646,"Nov 4","again"
"5647",5647,"Nov 4","https"
"5648",5648,"Nov 4","www.facebook.com"
"5649",5649,"Nov 4","donaldtrump"
"5650",5650,"Nov 4","videos"
"5651",5651,"Nov 4","185358972401946"
"5652",5652,"Nov 5","if"
"5653",5653,"Nov 5","andrewgillum"
"5654",5654,"Nov 5","did"
"5655",5655,"Nov 5","the"
"5656",5656,"Nov 5","same"
"5657",5657,"Nov 5","job"
"5658",5658,"Nov 5","with"
"5659",5659,"Nov 5","florida"
"5660",5660,"Nov 5","that"
"5661",5661,"Nov 5","he"
"5662",5662,"Nov 5","has"
"5663",5663,"Nov 5","done"
"5664",5664,"Nov 5","in"
"5665",5665,"Nov 5","tallahassee"
"5666",5666,"Nov 5","as"
"5667",5667,"Nov 5","mayor"
"5668",5668,"Nov 5","the"
"5669",5669,"Nov 5","state"
"5670",5670,"Nov 5","will"
"5671",5671,"Nov 5","be"
"5672",5672,"Nov 5","a"
"5673",5673,"Nov 5","crime"
"5674",5674,"Nov 5","ridden"
"5675",5675,"Nov 5","overtaxed"
"5676",5676,"Nov 5","mess"
"5677",5677,"Nov 5","rondesantisfl"
"5678",5678,"Nov 5","will"
"5679",5679,"Nov 5","be"
"5680",5680,"Nov 5","a"
"5681",5681,"Nov 5","great"
"5682",5682,"Nov 5","governor"
"5683",5683,"Nov 5","vote"
"5684",5684,"Nov 5","no"
"5685",5685,"Nov 5","matter"
"5686",5686,"Nov 5","what"
"5687",5687,"Nov 5","she"
"5688",5688,"Nov 5","says"
"5689",5689,"Nov 5","senator"
"5690",5690,"Nov 5","claire"
"5691",5691,"Nov 5","mccaskill"
"5692",5692,"Nov 5","will"
"5693",5693,"Nov 5","always"
"5694",5694,"Nov 5","vote"
"5695",5695,"Nov 5","against"
"5696",5696,"Nov 5","us"
"5697",5697,"Nov 5","and"
"5698",5698,"Nov 5","the"
"5699",5699,"Nov 5","great"
"5700",5700,"Nov 5","state"
"5701",5701,"Nov 5","of"
"5702",5702,"Nov 5","missouri"
"5703",5703,"Nov 5","vote"
"5704",5704,"Nov 5","for"
"5705",5705,"Nov 5","josh"
"5706",5706,"Nov 5","hawley"
"5707",5707,"Nov 5","he"
"5708",5708,"Nov 5","will"
"5709",5709,"Nov 5","be"
"5710",5710,"Nov 5","a"
"5711",5711,"Nov 5","great"
"5712",5712,"Nov 5","senator"
"5713",5713,"Nov 5","i"
"5714",5714,"Nov 5","need"
"5715",5715,"Nov 5","claudiatenney"
"5716",5716,"Nov 5","of"
"5717",5717,"Nov 5","ny22"
"5718",5718,"Nov 5","to"
"5719",5719,"Nov 5","be"
"5720",5720,"Nov 5","re"
"5721",5721,"Nov 5","elected"
"5722",5722,"Nov 5","in"
"5723",5723,"Nov 5","order"
"5724",5724,"Nov 5","to"
"5725",5725,"Nov 5","get"
"5726",5726,"Nov 5","our"
"5727",5727,"Nov 5","big"
"5728",5728,"Nov 5","plans"
"5729",5729,"Nov 5","moving"
"5730",5730,"Nov 5","her"
"5731",5731,"Nov 5","opponent"
"5732",5732,"Nov 5","would"
"5733",5733,"Nov 5","be"
"5734",5734,"Nov 5","a"
"5735",5735,"Nov 5","disaster"
"5736",5736,"Nov 5","nobody"
"5737",5737,"Nov 5","works"
"5738",5738,"Nov 5","harder"
"5739",5739,"Nov 5","than"
"5740",5740,"Nov 5","claudia"
"5741",5741,"Nov 5","and"
"5742",5742,"Nov 5","she"
"5743",5743,"Nov 5","is"
"5744",5744,"Nov 5","a"
"5745",5745,"Nov 5","producer"
"5746",5746,"Nov 5","i"
"5747",5747,"Nov 5","look"
"5748",5748,"Nov 5","forward"
"5749",5749,"Nov 5","to"
"5750",5750,"Nov 5","working"
"5751",5751,"Nov 5","together"
"5752",5752,"Nov 5","with"
"5753",5753,"Nov 5","her"
"5754",5754,"Nov 5","she"
"5755",5755,"Nov 5","has"
"5756",5756,"Nov 5","my"
"5757",5757,"Nov 5","strongest"
"5758",5758,"Nov 5","endorsement"
"5759",5759,"Nov 5","vote"
"5760",5760,"Nov 5","claudia"
"5761",5761,"Nov 5","remember"
"5762",5762,"Nov 5","florida"
"5763",5763,"Nov 5","i"
"5764",5764,"Nov 5","have"
"5765",5765,"Nov 5","been"
"5766",5766,"Nov 5","president"
"5767",5767,"Nov 5","of"
"5768",5768,"Nov 5","the"
"5769",5769,"Nov 5","united"
"5770",5770,"Nov 5","states"
"5771",5771,"Nov 5","for"
"5772",5772,"Nov 5","almost"
"5773",5773,"Nov 5","two"
"5774",5774,"Nov 5","years"
"5775",5775,"Nov 5","during"
"5776",5776,"Nov 5","that"
"5777",5777,"Nov 5","time"
"5778",5778,"Nov 5","senator"
"5779",5779,"Nov 5","bill"
"5780",5780,"Nov 5","nelson"
"5781",5781,"Nov 5","didn’t"
"5782",5782,"Nov 5","call"
"5783",5783,"Nov 5","me"
"5784",5784,"Nov 5","once"
"5785",5785,"Nov 5","rick"
"5786",5786,"Nov 5","scott"
"5787",5787,"Nov 5","called"
"5788",5788,"Nov 5","constantly"
"5789",5789,"Nov 5","requesting"
"5790",5790,"Nov 5","dollars"
"5791",5791,"Nov 5","plus"
"5792",5792,"Nov 5","for"
"5793",5793,"Nov 5","florida"
"5794",5794,"Nov 5","did"
"5795",5795,"Nov 5","a"
"5796",5796,"Nov 5","great"
"5797",5797,"Nov 5","job"
"5798",5798,"Nov 5","on"
"5799",5799,"Nov 5","hurricanes"
"5800",5800,"Nov 5","vote"
"5801",5801,"Nov 5","scott"
"5802",5802,"Nov 5","law"
"5803",5803,"Nov 5","enforcement"
"5804",5804,"Nov 5","has"
"5805",5805,"Nov 5","been"
"5806",5806,"Nov 5","strongly"
"5807",5807,"Nov 5","notified"
"5808",5808,"Nov 5","to"
"5809",5809,"Nov 5","watch"
"5810",5810,"Nov 5","closely"
"5811",5811,"Nov 5","for"
"5812",5812,"Nov 5","any"
"5813",5813,"Nov 5","illegal"
"5814",5814,"Nov 5","voting"
"5815",5815,"Nov 5","which"
"5816",5816,"Nov 5","may"
"5817",5817,"Nov 5","take"
"5818",5818,"Nov 5","place"
"5819",5819,"Nov 5","in"
"5820",5820,"Nov 5","tuesday’s"
"5821",5821,"Nov 5","election"
"5822",5822,"Nov 5","or"
"5823",5823,"Nov 5","early"
"5824",5824,"Nov 5","voting"
"5825",5825,"Nov 5","anyone"
"5826",5826,"Nov 5","caught"
"5827",5827,"Nov 5","will"
"5828",5828,"Nov 5","be"
"5829",5829,"Nov 5","subject"
"5830",5830,"Nov 5","to"
"5831",5831,"Nov 5","the"
"5832",5832,"Nov 5","maximum"
"5833",5833,"Nov 5","criminal"
"5834",5834,"Nov 5","penalties"
"5835",5835,"Nov 5","allowed"
"5836",5836,"Nov 5","by"
"5837",5837,"Nov 5","law"
"5838",5838,"Nov 5","thank"
"5839",5839,"Nov 5","you"
"5840",5840,"Nov 5","bill"
"5841",5841,"Nov 5","nelson"
"5842",5842,"Nov 5","is"
"5843",5843,"Nov 5","kind"
"5844",5844,"Nov 5","of"
"5845",5845,"Nov 5","an"
"5846",5846,"Nov 5","empty"
"5847",5847,"Nov 5","figure"
"5848",5848,"Nov 5","in"
"5849",5849,"Nov 5","washington"
"5850",5850,"Nov 5","you"
"5851",5851,"Nov 5","never"
"5852",5852,"Nov 5","hear"
"5853",5853,"Nov 5","his"
"5854",5854,"Nov 5","name"
"5855",5855,"Nov 5","he’s"
"5856",5856,"Nov 5","never"
"5857",5857,"Nov 5","in"
"5858",5858,"Nov 5","debates"
"5859",5859,"Nov 5","on"
"5860",5860,"Nov 5","key"
"5861",5861,"Nov 5","issues"
"5862",5862,"Nov 5","he"
"5863",5863,"Nov 5","is"
"5864",5864,"Nov 5","just"
"5865",5865,"Nov 5","under"
"5866",5866,"Nov 5","the"
"5867",5867,"Nov 5","radar"
"5868",5868,"Nov 5","chris"
"5869",5869,"Nov 5","wallace"
"5870",5870,"Nov 5","on"
"5871",5871,"Nov 5","foxnews"
"5872",5872,"Nov 5","in"
"5873",5873,"Nov 5","other"
"5874",5874,"Nov 5","words"
"5875",5875,"Nov 5","nelson"
"5876",5876,"Nov 5","is"
"5877",5877,"Nov 5","a"
"5878",5878,"Nov 5","stiff"
"5879",5879,"Nov 6","congressman"
"5880",5880,"Nov 6","peter"
"5881",5881,"Nov 6","king"
"5882",5882,"Nov 6","of"
"5883",5883,"Nov 6","new"
"5884",5884,"Nov 6","york"
"5885",5885,"Nov 6","is"
"5886",5886,"Nov 6","a"
"5887",5887,"Nov 6","hardworking"
"5888",5888,"Nov 6","gem"
"5889",5889,"Nov 6","loves"
"5890",5890,"Nov 6","his"
"5891",5891,"Nov 6","country"
"5892",5892,"Nov 6","and"
"5893",5893,"Nov 6","his"
"5894",5894,"Nov 6","state"
"5895",5895,"Nov 6","get"
"5896",5896,"Nov 6","out"
"5897",5897,"Nov 6","and"
"5898",5898,"Nov 6","vote"
"5899",5899,"Nov 6","for"
"5900",5900,"Nov 6","peter"
"5901",5901,"Nov 6","there"
"5902",5902,"Nov 6","is"
"5903",5903,"Nov 6","a"
"5904",5904,"Nov 6","rumor"
"5905",5905,"Nov 6","put"
"5906",5906,"Nov 6","out"
"5907",5907,"Nov 6","by"
"5908",5908,"Nov 6","the"
"5909",5909,"Nov 6","democrats"
"5910",5910,"Nov 6","that"
"5911",5911,"Nov 6","josh"
"5912",5912,"Nov 6","hawley"
"5913",5913,"Nov 6","of"
"5914",5914,"Nov 6","missouri"
"5915",5915,"Nov 6","left"
"5916",5916,"Nov 6","the"
"5917",5917,"Nov 6","arena"
"5918",5918,"Nov 6","last"
"5919",5919,"Nov 6","night"
"5920",5920,"Nov 6","early"
"5921",5921,"Nov 6","it"
"5922",5922,"Nov 6","is"
"5923",5923,"Nov 6","fake"
"5924",5924,"Nov 6","news"
"5925",5925,"Nov 6","he"
"5926",5926,"Nov 6","met"
"5927",5927,"Nov 6","me"
"5928",5928,"Nov 6","at"
"5929",5929,"Nov 6","the"
"5930",5930,"Nov 6","plane"
"5931",5931,"Nov 6","when"
"5932",5932,"Nov 6","i"
"5933",5933,"Nov 6","arrived"
"5934",5934,"Nov 6","spoke"
"5935",5935,"Nov 6","at"
"5936",5936,"Nov 6","the"
"5937",5937,"Nov 6","great"
"5938",5938,"Nov 6","rally"
"5939",5939,"Nov 6","stayed"
"5940",5940,"Nov 6","to"
"5941",5941,"Nov 6","the"
"5942",5942,"Nov 6","very"
"5943",5943,"Nov 6","end"
"5944",5944,"Nov 6","in"
"5945",5945,"Nov 6","fact"
"5946",5946,"Nov 6","i"
"5947",5947,"Nov 6","said"
"5948",5948,"Nov 6","goodbye"
"5949",5949,"Nov 6","to"
"5950",5950,"Nov 6","him"
"5951",5951,"Nov 6","and"
"5952",5952,"Nov 6","left"
"5953",5953,"Nov 6","before"
"5954",5954,"Nov 6","he"
"5955",5955,"Nov 6","did"
"5956",5956,"Nov 6","deception"
"5957",5957,"Nov 5","a"
"5958",5958,"Nov 5","fantastic"
"5959",5959,"Nov 5","evening"
"5960",5960,"Nov 5","in"
"5961",5961,"Nov 5","cape"
"5962",5962,"Nov 5","girardeau"
"5963",5963,"Nov 5","missouri"
"5964",5964,"Nov 5","josh"
"5965",5965,"Nov 5","hawleymo"
"5966",5966,"Nov 5","will"
"5967",5967,"Nov 5","be"
"5968",5968,"Nov 5","a"
"5969",5969,"Nov 5","tireless"
"5970",5970,"Nov 5","champion"
"5971",5971,"Nov 5","for"
"5972",5972,"Nov 5","you"
"5973",5973,"Nov 5","he"
"5974",5974,"Nov 5","is"
"5975",5975,"Nov 5","great"
"5976",5976,"Nov 5","on"
"5977",5977,"Nov 5","jobs"
"5978",5978,"Nov 5","great"
"5979",5979,"Nov 5","on"
"5980",5980,"Nov 5","tax"
"5981",5981,"Nov 5","cuts"
"5982",5982,"Nov 5","and"
"5983",5983,"Nov 5","tough"
"5984",5984,"Nov 5","on"
"5985",5985,"Nov 5","crime"
"5986",5986,"Nov 5","he"
"5987",5987,"Nov 5","shares"
"5988",5988,"Nov 5","your"
"5989",5989,"Nov 5","values"
"5990",5990,"Nov 5","and"
"5991",5991,"Nov 5","he"
"5992",5992,"Nov 5","will"
"5993",5993,"Nov 5","always"
"5994",5994,"Nov 5","support"
"5995",5995,"Nov 5","our"
"5996",5996,"Nov 5","military"
"5997",5997,"Nov 5","vets"
"5998",5998,"Nov 5","and"
"5999",5999,"Nov 5","police"
"6000",6000,"Nov 5","get"
"6001",6001,"Nov 5","out"
"6002",6002,"Nov 5","tomorrow"
"6003",6003,"Nov 5","and"
"6004",6004,"Nov 5","vote"
"6005",6005,"Nov 5","for"
"6006",6006,"Nov 5","josh"
"6007",6007,"Nov 5","pic.twitter.com"
"6008",6008,"Nov 5","ypb8nqx2d6"
"6009",6009,"Nov 5","a"
"6010",6010,"Nov 5","vote"
"6011",6011,"Nov 5","for"
"6012",6012,"Nov 5","claire"
"6013",6013,"Nov 5","mccaskill"
"6014",6014,"Nov 5","is"
"6015",6015,"Nov 5","a"
"6016",6016,"Nov 5","vote"
"6017",6017,"Nov 5","for"
"6018",6018,"Nov 5","schumer"
"6019",6019,"Nov 5","pelosi"
"6020",6020,"Nov 5","waters"
"6021",6021,"Nov 5","and"
"6022",6022,"Nov 5","their"
"6023",6023,"Nov 5","socialist"
"6024",6024,"Nov 5","agenda"
"6025",6025,"Nov 5","claire"
"6026",6026,"Nov 5","voted"
"6027",6027,"Nov 5","in"
"6028",6028,"Nov 5","favor"
"6029",6029,"Nov 5","of"
"6030",6030,"Nov 5","deadly"
"6031",6031,"Nov 5","sanctuary"
"6032",6032,"Nov 5","cities"
"6033",6033,"Nov 5","she"
"6034",6034,"Nov 5","would"
"6035",6035,"Nov 5","rather"
"6036",6036,"Nov 5","protect"
"6037",6037,"Nov 5","criminal"
"6038",6038,"Nov 5","aliens"
"6039",6039,"Nov 5","than"
"6040",6040,"Nov 5","american"
"6041",6041,"Nov 5","citizens"
"6042",6042,"Nov 5","which"
"6043",6043,"Nov 5","is"
"6044",6044,"Nov 5","why"
"6045",6045,"Nov 5","she"
"6046",6046,"Nov 5","needs"
"6047",6047,"Nov 5","to"
"6048",6048,"Nov 5","be"
"6049",6049,"Nov 5","voted"
"6050",6050,"Nov 5","out"
"6051",6051,"Nov 5","of"
"6052",6052,"Nov 5","office"
"6053",6053,"Nov 5","vote"
"6054",6054,"Nov 5","hawleymo"
"6055",6055,"Nov 5","pic.twitter.com"
"6056",6056,"Nov 5","tn2zsewqj5"
"6057",6057,"Nov 5","ohioindianamissouri"
"6058",6058,"Nov 5","pic.twitter.com"
"6059",6059,"Nov 5","xn51cudzut"
"6060",6060,"Nov 5","theleegreenwood"
"6061",6061,"Nov 5","singing"
"6062",6062,"Nov 5","god"
"6063",6063,"Nov 5","bless"
"6064",6064,"Nov 5","the"
"6065",6065,"Nov 5","usa"
"6066",6066,"Nov 5","in"
"6067",6067,"Nov 5","cape"
"6068",6068,"Nov 5","girardeau"
"6069",6069,"Nov 5","missouri"
"6070",6070,"Nov 5","at"
"6071",6071,"Nov 5","realdonaldtrump’s"
"6072",6072,"Nov 5","magarally"
"6073",6073,"Nov 5","pic.twitter.com"
"6074",6074,"Nov 5","glcon0wf2h"
"6075",6075,"Nov 5","you"
"6076",6076,"Nov 5","have"
"6077",6077,"Nov 5","been"
"6078",6078,"Nov 5","loyal"
"6079",6079,"Nov 5","and"
"6080",6080,"Nov 5","faithful"
"6081",6081,"Nov 5","to"
"6082",6082,"Nov 5","your"
"6083",6083,"Nov 5","country"
"6084",6084,"Nov 5","and"
"6085",6085,"Nov 5","now"
"6086",6086,"Nov 5","you"
"6087",6087,"Nov 5","have"
"6088",6088,"Nov 5","a"
"6089",6089,"Nov 5","president"
"6090",6090,"Nov 5","that"
"6091",6091,"Nov 5","is"
"6092",6092,"Nov 5","loyal"
"6093",6093,"Nov 5","and"
"6094",6094,"Nov 5","faithful"
"6095",6095,"Nov 5","to"
"6096",6096,"Nov 5","you"
"6097",6097,"Nov 5","get"
"6098",6098,"Nov 5","out"
"6099",6099,"Nov 5","tomorrow"
"6100",6100,"Nov 5","and"
"6101",6101,"Nov 5","http"
"6102",6102,"Nov 5","vote.gop"
"6103",6103,"Nov 5","pic.twitter.com"
"6104",6104,"Nov 5","fr6hlma7y6"
"6105",6105,"Nov 5","on"
"6106",6106,"Nov 5","my"
"6107",6107,"Nov 5","way"
"6108",6108,"Nov 5","see"
"6109",6109,"Nov 5","you"
"6110",6110,"Nov 5","soon"
"6111",6111,"Nov 5","cape"
"6112",6112,"Nov 5","girardeau"
"6113",6113,"Nov 5","missouri"
"6114",6114,"Nov 5","magarally"
"6115",6115,"Nov 5","http"
"6116",6116,"Nov 5","vote.gop"
"6117",6117,"Nov 5","https"
"6118",6118,"Nov 5","twitter.com"
"6119",6119,"Nov 5","seanhannity"
"6120",6120,"Nov 5","status"
"6121",6121,"Nov 5","1059607371104862208"
"6122",6122,"Nov 5","massive"
"6123",6123,"Nov 5","crowd"
"6124",6124,"Nov 5","inside"
"6125",6125,"Nov 5","and"
"6126",6126,"Nov 5","outside"
"6127",6127,"Nov 5","the"
"6128",6128,"Nov 5","allen"
"6129",6129,"Nov 5","county"
"6130",6130,"Nov 5","war"
"6131",6131,"Nov 5","memorial"
"6132",6132,"Nov 5","coliseum"
"6133",6133,"Nov 5","in"
"6134",6134,"Nov 5","fort"
"6135",6135,"Nov 5","wayne"
"6136",6136,"Nov 5","indiana"
"6137",6137,"Nov 5","thank"
"6138",6138,"Nov 5","you"
"6139",6139,"Nov 5","for"
"6140",6140,"Nov 5","joining"
"6141",6141,"Nov 5","us"
"6142",6142,"Nov 5","tonight"
"6143",6143,"Nov 5","and"
"6144",6144,"Nov 5","make"
"6145",6145,"Nov 5","sure"
"6146",6146,"Nov 5","you"
"6147",6147,"Nov 5","get"
"6148",6148,"Nov 5","out"
"6149",6149,"Nov 5","and"
"6150",6150,"Nov 5","http"
"6151",6151,"Nov 5","vote.gop"
"6152",6152,"Nov 5","tomorrow"
"6153",6153,"Nov 5","pic.twitter.com"
"6154",6154,"Nov 5","8apmivym0x"
"6155",6155,"Nov 5","there"
"6156",6156,"Nov 5","is"
"6157",6157,"Nov 5","only"
"6158",6158,"Nov 5","one"
"6159",6159,"Nov 5","way"
"6160",6160,"Nov 5","to"
"6161",6161,"Nov 5","stop"
"6162",6162,"Nov 5","this"
"6163",6163,"Nov 5","democrat"
"6164",6164,"Nov 5","led"
"6165",6165,"Nov 5","assault"
"6166",6166,"Nov 5","on"
"6167",6167,"Nov 5","our"
"6168",6168,"Nov 5","sovereignty"
"6169",6169,"Nov 5","you"
"6170",6170,"Nov 5","have"
"6171",6171,"Nov 5","to"
"6172",6172,"Nov 5","vote"
"6173",6173,"Nov 5","republican"
"6174",6174,"Nov 5","tomorrow"
"6175",6175,"Nov 5","polling"
"6176",6176,"Nov 5","locations"
"6177",6177,"Nov 5","http"
"6178",6178,"Nov 5","vote.gop"
"6179",6179,"Nov 5","pic.twitter.com"
"6180",6180,"Nov 5","ggs0zcxaqu"
"6181",6181,"Nov 5","thank"
"6182",6182,"Nov 5","you"
"6183",6183,"Nov 5","indiana"
"6184",6184,"Nov 5","a"
"6185",6185,"Nov 5","vote"
"6186",6186,"Nov 5","for"
"6187",6187,"Nov 5","mike"
"6188",6188,"Nov 5","braun4indiana"
"6189",6189,"Nov 5","is"
"6190",6190,"Nov 5","a"
"6191",6191,"Nov 5","vote"
"6192",6192,"Nov 5","to"
"6193",6193,"Nov 5","keep"
"6194",6194,"Nov 5","your"
"6195",6195,"Nov 5","jobs"
"6196",6196,"Nov 5","going"
"6197",6197,"Nov 5","up"
"6198",6198,"Nov 5","your"
"6199",6199,"Nov 5","wages"
"6200",6200,"Nov 5","going"
"6201",6201,"Nov 5","up"
"6202",6202,"Nov 5","and"
"6203",6203,"Nov 5","your"
"6204",6204,"Nov 5","healthcare"
"6205",6205,"Nov 5","costs"
"6206",6206,"Nov 5","coming"
"6207",6207,"Nov 5","down"
"6208",6208,"Nov 5","it’s"
"6209",6209,"Nov 5","a"
"6210",6210,"Nov 5","vote"
"6211",6211,"Nov 5","to"
"6212",6212,"Nov 5","keep"
"6213",6213,"Nov 5","your"
"6214",6214,"Nov 5","families"
"6215",6215,"Nov 5","safe"
"6216",6216,"Nov 5","to"
"6217",6217,"Nov 5","keep"
"6218",6218,"Nov 5","criminals"
"6219",6219,"Nov 5","traffickers"
"6220",6220,"Nov 5","drug"
"6221",6221,"Nov 5","dealers"
"6222",6222,"Nov 5","out"
"6223",6223,"Nov 5","of"
"6224",6224,"Nov 5","our"
"6225",6225,"Nov 5","country"
"6226",6226,"Nov 5","get"
"6227",6227,"Nov 5","out"
"6228",6228,"Nov 5","and"
"6229",6229,"Nov 5","for"
"6230",6230,"Nov 5","for"
"6231",6231,"Nov 5","mike"
"6232",6232,"Nov 5","pic.twitter.com"
"6233",6233,"Nov 5","3ae7wchzej"
"6234",6234,"Nov 5","just"
"6235",6235,"Nov 5","landed"
"6236",6236,"Nov 5","in"
"6237",6237,"Nov 5","fort"
"6238",6238,"Nov 5","wayne"
"6239",6239,"Nov 5","indiana"
"6240",6240,"Nov 5","for"
"6241",6241,"Nov 5","a"
"6242",6242,"Nov 5","magarally"
"6243",6243,"Nov 5","at"
"6244",6244,"Nov 5","the"
"6245",6245,"Nov 5","allen"
"6246",6246,"Nov 5","county"
"6247",6247,"Nov 5","war"
"6248",6248,"Nov 5","memorial"
"6249",6249,"Nov 5","coliseum"
"6250",6250,"Nov 5","see"
"6251",6251,"Nov 5","everyone"
"6252",6252,"Nov 5","soon"
"6253",6253,"Nov 5","http"
"6254",6254,"Nov 5","vote.gop"
"6255",6255,"Nov 5","republicans"
"6256",6256,"Nov 5","have"
"6257",6257,"Nov 5","created"
"6258",6258,"Nov 5","the"
"6259",6259,"Nov 5","best"
"6260",6260,"Nov 5","economy"
"6261",6261,"Nov 5","in"
"6262",6262,"Nov 5","the"
"6263",6263,"Nov 5","history"
"6264",6264,"Nov 5","of"
"6265",6265,"Nov 5","our"
"6266",6266,"Nov 5","country"
"6267",6267,"Nov 5","and"
"6268",6268,"Nov 5","the"
"6269",6269,"Nov 5","hottest"
"6270",6270,"Nov 5","jobs"
"6271",6271,"Nov 5","market"
"6272",6272,"Nov 5","on"
"6273",6273,"Nov 5","planet"
"6274",6274,"Nov 5","earth"
"6275",6275,"Nov 5","the"
"6276",6276,"Nov 5","democrat"
"6277",6277,"Nov 5","agenda"
"6278",6278,"Nov 5","is"
"6279",6279,"Nov 5","a"
"6280",6280,"Nov 5","socialist"
"6281",6281,"Nov 5","nightmare"
"6282",6282,"Nov 5","the"
